,X-Coord,Z-Coord,Bearing,Speed,Current State,,,,,,,,,,,,,,,,,,
45.184,-199.4912986,101.5561765,1.263692534,17.08400813,2,,,,,,,,,,,,,,,,,36.49861534,220.9079814
45.216,-200.0125884,101.7212883,1.263561269,17.08792143,2,,,,,,,,,,,,,,,,,36.46935365,221.4596363
45.248,-200.533917,101.8865053,1.263434272,17.09006654,2,,,,,,,,,,,,,,,,,36.44098358,222.0111998
45.28,-201.0552899,102.051827,1.263312773,17.09238036,2,,,,,,,,,,,,,,,,,36.41378366,222.5626391
45.312,-201.5767838,102.2172748,1.263197326,17.09717215,2,,,,,,,,,,,,,,,,,36.38788399,223.1139964
45.344,-202.0982971,102.3828125,1.26308874,17.098602,2,,,,,,,,,,,,,,,,,36.36347153,223.6651452
45.376,-202.6198356,102.548438,1.26298816,17.10018178,2,,,,,,,,,,,,,,,,,36.34081024,224.2160495
45.408,-203.1414114,102.7141501,1.26289609,17.10211327,2,,,,,,,,,,,,,,,,,36.32002234,224.7667015
45.44,-203.6630281,102.8799446,1.262812908,17.10410796,2,,,,,,,,,,,,,,,,,36.30120148,225.3171221
45.472,-204.185022,103.0459226,1.262737704,17.11708313,2,,,,,,,,,,,,,,,,,36.28415148,225.8676503
45.504,-204.7072546,103.2120335,1.262670107,17.12544632,2,,,,,,,,,,,,,,,,,36.2687952,226.4181656
45.536,-205.2297235,103.3782701,1.262611885,17.13367785,2,,,,,,,,,,,,,,,,,36.25554005,226.9685997
45.568,-205.7524285,103.5446253,1.26256406,17.14182861,2,,,,,,,,,,,,,,,,,36.24462721,227.5189133
45.6,-206.27537,103.7110919,1.262527233,17.14992947,2,,,,,,,,,,,,,,,,,36.23620411,228.0690994
45.632,-206.7987178,103.8777162,1.262501087,17.16352425,2,,,,,,,,,,,,,,,,,36.23020867,228.6193138
45.664,-207.322313,104.0444399,1.262485631,17.17182955,2,,,,,,,,,,,,,,,,,36.22665364,229.1694029
45.696,-207.8461587,104.2112565,1.262481812,17.18017296,2,,,,,,,,,,,,,,,,,36.22576657,229.7193335
45.728,-208.3702585,104.3781592,1.262489492,17.18855275,2,,,,,,,,,,,,,,,,,36.2275277,230.2691118
45.76,-208.8946152,104.5451412,1.262508111,17.19695435,2,,,,,,,,,,,,,,,,,36.23181904,230.8187601
45.792,-209.4192432,104.7121998,1.262537213,17.20576147,2,,,,,,,,,,,,,,,,,36.2385466,231.3683062
45.824,-209.9441404,104.8793271,1.262576156,17.21442772,2,,,,,,,,,,,,,,,,,36.24757183,231.9177606
45.856,-210.4692205,105.0464886,1.262624575,17.22019958,2,,,,,,,,,,,,,,,,,36.25881913,232.4670527
45.888,-210.9944871,105.213679,1.262682042,17.22602475,2,,,,,,,,,,,,,,,,,36.27219869,233.0161993
45.92,-211.519942,105.3808926,1.262747613,17.231854,2,,,,,,,,,,,,,,,,,36.28749899,233.5652373
45.952,-212.0456126,105.5481325,1.26282033,17.23852698,2,,,,,,,,,,,,,,,,,36.30450365,234.1142299
45.984,-212.5715446,105.7154077,1.262899103,17.24664272,2,,,,,,,,,,,,,,,,,36.32296366,234.6632582
46.016,-213.0977336,105.8827119,1.262982758,17.25457225,2,,,,,,,,,,,,,,,,,36.3426081,235.2123471
46.048,-213.6240535,106.0500008,1.263070766,17.25832575,2,,,,,,,,,,,,,,,,,36.36331671,235.7613904
46.08,-214.1504619,106.2172576,1.263163003,17.26065947,2,,,,,,,,,,,,,,,,,36.38506387,236.3103511
46.112,-214.6769596,106.3844793,1.263258652,17.2629837,2,,,,,,,,,,,,,,,,,36.40766005,236.8592586
46.144,-215.2035452,106.551663,1.263356563,17.26524655,2,,,,,,,,,,,,,,,,,36.43083584,237.4081565
46.176,-215.7302562,106.7188186,1.263455518,17.26871229,2,,,,,,,,,,,,,,,,,36.45430283,237.9571184
46.208,-216.2570296,106.8859248,1.263554452,17.27010542,2,,,,,,,,,,,,,,,,,36.47780801,238.506124
46.24,-216.7838739,107.0529838,1.263652707,17.27177139,2,,,,,,,,,,,,,,,,,36.50119343,239.0552051
46.272,-217.3107848,107.219994,1.263749459,17.27329305,2,,,,,,,,,,,,,,,,,36.52426066,239.6043947
46.304,-217.8378344,107.3869788,1.263843614,17.27718944,2,,,,,,,,,,,,,,,,,36.5467447,240.1538117
46.336,-218.3651197,107.5539702,1.263933825,17.28426791,2,,,,,,,,,,,,,,,,,36.56831826,240.7036074
46.368,-218.892734,107.7209993,1.264018938,17.29442886,2,,,,,,,,,,,,,,,,,36.58869843,241.2539131
46.4,-219.4206646,107.8880642,1.264098328,17.30418847,2,,,,,,,,,,,,,,,,,36.60772769,241.8047343
46.432,-219.9488456,108.055147,1.264172163,17.31182033,2,,,,,,,,,,,,,,,,,36.62544008,242.3559941
46.464,-220.4771776,108.2222197,1.264240929,17.31622203,2,,,,,,,,,,,,,,,,,36.64194768,242.9075762
46.496,-221.0056084,108.3892695,1.264304925,17.3189497,2,,,,,,,,,,,,,,,,,36.65731878,243.4594146
46.528,-221.5340676,108.5562783,1.264364024,17.3194102,2,,,,,,,,,,,,,,,,,36.67151817,244.0114487
46.56,-222.0625583,108.7232514,1.264417782,17.32001336,2,,,,,,,,,,,,,,,,,36.68443371,244.5636995
46.592,-222.5910818,108.890194,1.264465379,17.32070253,2,,,,,,,,,,,,,,,,,36.69585972,245.1162052
46.624,-223.1196887,109.057127,1.264505939,17.32309829,2,,,,,,,,,,,,,,,,,36.70557578,245.6690542
46.656,-223.6484448,109.2240764,1.264538605,17.32769895,2,,,,,,,,,,,,,,,,,36.71336416,246.2223427
46.688,-224.1773507,109.3910478,1.264562738,17.33236799,2,,,,,,,,,,,,,,,,,36.71905904,246.7760938
46.72,-224.7063739,109.5580366,1.264578447,17.33603183,2,,,,,,,,,,,,,,,,,36.7226789,247.3302757
46.752,-225.2355275,109.7250527,1.264585951,17.34016965,2,,,,,,,,,,,,,,,,,36.72426944,247.8848937
46.784,-225.7648062,109.8921003,1.264585349,17.34419618,2,,,,,,,,,,,,,,,,,36.72384727,248.4399409
46.816,-226.2942055,110.0591835,1.264576966,17.3481254,2,,,,,,,,,,,,,,,,,36.72148482,248.9954052
46.848,-226.8237541,110.2263171,1.264561028,17.35304725,2,,,,,,,,,,,,,,,,,36.7172312,249.5513154
46.88,-227.3535378,110.3935335,1.264537499,17.36083505,2,,,,,,,,,,,,,,,,,36.71106976,250.1077555
46.912,-227.883549,110.5608355,1.264506341,17.36841652,2,,,,,,,,,,,,,,,,,36.70298328,250.6647281
46.944,-228.4138634,110.7282525,1.264468064,17.37853648,2,,,,,,,,,,,,,,,,,36.69309224,251.2222686
46.976,-228.9442779,110.8957247,1.264423959,17.38203863,2,,,,,,,,,,,,,,,,,36.68171405,251.7801371
47.008,-229.4747941,111.0632573,1.264375426,17.38563418,2,,,,,,,,,,,,,,,,,36.66919613,252.3382846
47.04,-230.0054127,111.2308548,1.264322873,17.38929944,2,,,,,,,,,,,,,,,,,36.65563908,252.8966979
47.072,-230.536134,111.3985208,1.264266664,17.3930036,2,,,,,,,,,,,,,,,,,36.64113119,253.4553698
47.104,-231.0670114,111.5662758,1.264206911,17.39849551,2,,,,,,,,,,,,,,,,,36.6256983,254.0143488
47.136,-231.5980557,111.7341261,1.264143849,17.40436172,2,,,,,,,,,,,,,,,,,36.60939694,254.5736368
47.168,-232.1292631,111.902073,1.264077933,17.41013547,2,,,,,,,,,,,,,,,,,36.59233999,255.1332137
47.2,-232.6606306,112.0701177,1.264009685,17.41582474,2,,,,,,,,,,,,,,,,,36.57465809,255.6934334
47.232,-233.1960464,112.2395057,1.263932171,17.54910481,2,,,,,,,,,,,,,,,,,36.55458391,256.2578585
47.264,-233.7314268,112.4089169,1.263837264,17.5482714,2,,,,,,,,,,,,,,,,,36.52998896,256.8229028
47.296,-234.2668123,112.5783819,1.263750654,17.54892695,2,,,,,,,,,,,,,,,,,36.50747225,257.3876633
47.328,-234.8022211,112.7479066,1.263675633,17.55018391,2,,,,,,,,,,,,,,,,,36.48789647,257.9520397
47.36,-235.3376839,112.9174987,1.263610537,17.55242929,2,,,,,,,,,,,,,,,,,36.47084939,258.5161247
47.392,-235.8732221,113.087164,1.263552903,17.55536724,2,,,,,,,,,,,,,,,,,36.45570898,259.0800304
47.424,-236.4088495,113.2569059,1.263500715,17.55874727,2,,,,,,,,,,,,,,,,,36.44196342,259.6438517
47.456,-236.9446503,113.4267494,1.263452117,17.56487102,2,,,,,,,,,,,,,,,,,36.42913761,260.2077348
47.488,-237.4806089,113.5966879,1.263405763,17.5704711,2,,,,,,,,,,,,,,,,,36.41688474,260.7717168
47.52,-238.0167554,113.7667292,1.263361233,17.57703914,2,,,,,,,,,,,,,,,,,36.40509725,261.3358497
47.552,-238.5531761,113.9368994,1.263318238,17.58642239,2,,,,,,,,,,,,,,,,,36.39370178,261.9002049
47.584,-239.0896579,114.1071283,1.263277491,17.58879934,2,,,,,,,,,,,,,,,,,36.38288481,262.4645525
47.616,-239.6261972,114.2774124,1.263240268,17.59103026,2,,,,,,,,,,,,,,,,,36.37298402,263.0288344
47.648,-240.1627218,114.4477256,1.263207009,17.59086941,2,,,,,,,,,,,,,,,,,36.36411834,263.5929647
47.68,-240.6992277,114.6180636,1.263178103,17.59054793,2,,,,,,,,,,,,,,,,,36.35639382,264.1569239
47.712,-241.2357095,114.7884214,1.263153588,17.59001624,2,,,,,,,,,,,,,,,,,36.34982519,264.7207036
47.744,-241.7721591,114.9587923,1.263133454,17.58918455,2,,,,,,,,,,,,,,,,,36.3444131,265.2842992
47.776,-242.3086163,115.129185,1.263117586,17.58961422,2,,,,,,,,,,,,,,,,,36.34013079,265.8477506
47.808,-242.8450726,115.2995929,1.263105947,17.58972881,2,,,,,,,,,,,,,,,,,36.33697168,266.4110524
47.84,-243.3815511,115.4700192,1.263098723,17.59056895,2,,,,,,,,,,,,,,,,,36.33498885,266.9742374
47.872,-243.9182472,115.6405219,1.263095466,17.5977699,2,,,,,,,,,,,,,,,,,36.33406595,267.5375053
47.904,-244.4551468,115.8110919,1.263095717,17.60446793,2,,,,,,,,,,,,,,,,,36.33408198,268.1008573
47.936,-244.9922395,115.9817219,1.263100126,17.610785,2,,,,,,,,,,,,,,,,,36.33521392,268.6646343
47.968,-245.5334292,116.1536489,1.263094676,17.74508246,2,,,,,,,,,,,,,,,,,36.33369244,269.2326619
48,-246.0745165,116.32553,1.263083673,17.74159999,2,,,,,,,,,,,,,,,,,36.33065411,269.8007862
48.032,-246.6155484,116.4973834,1.26308866,17.73968392,2,,,,,,,,,,,,,,,,,36.33191599,270.3682681
48.064,-247.1565694,116.6692173,1.263110617,17.73917415,2,,,,,,,,,,,,,,,,,36.33776489,270.9351162
48.096,-247.6976131,116.8410377,1.26314615,17.73972317,2,,,,,,,,,,,,,,,,,36.34730457,271.501485
48.128,-248.2386794,117.012841,1.263191824,17.74023467,2,,,,,,,,,,,,,,,,,36.35961965,272.0675001
48.16,-248.7797863,117.1846295,1.263244613,17.74130449,2,,,,,,,,,,,,,,,,,36.37389964,272.6332891
48.192,-249.3209451,117.3564036,1.263301714,17.74271352,2,,,,,,,,,,,,,,,,,36.38938759,273.1989646
48.224,-249.8621612,117.5281627,1.263361151,17.74427847,2,,,,,,,,,,,,,,,,,36.40554824,273.7649897
48.256,-250.407452,117.7011816,1.263410004,17.87755719,2,,,,,,,,,,,,,,,,,36.41884134,274.3357543
48.288,-250.9577592,117.8757531,1.263429126,18.04165596,2,,,,,,,,,,,,,,,,,36.42398054,274.9128823
48.32,-251.5133175,118.05196,1.263422944,18.21352624,2,,,,,,,,,,,,,,,,,36.42214203,275.4958446
48.352,-252.0680175,118.2278476,1.263418605,18.18494125,2,,,,,,,,,,,,,,,,,36.42076039,276.077845
48.384,-252.6220175,118.4034829,1.263450292,18.1617001,2,,,,,,,,,,,,,,,,,36.42931007,276.6577945
48.416,-253.1754452,118.5789021,1.263514263,18.14261488,2,,,,,,,,,,,,,,,,,36.44681223,277.2359587
48.448,-253.7283898,118.7541302,1.263599159,18.12641898,2,,,,,,,,,,,,,,,,,36.4701649,277.8132649
48.48,-254.285318,118.9305829,1.263683092,18.25664854,2,,,,,,,,,,,,,,,,,36.49331052,278.3948681
48.512,-254.8472601,119.1085792,1.263738737,18.42058603,2,,,,,,,,,,,,,,,,,36.50861951,278.9827791
48.544,-255.4144648,119.2882059,1.263765691,18.5927532,2,,,,,,,,,,,,,,,,,36.51593847,279.5772617
48.576,-255.987029,119.4694982,1.263771889,18.76813753,2,,,,,,,,,,,,,,,,,36.51744313,280.1781243
48.608,-256.56501,119.6524773,1.263763769,18.94542938,2,,,,,,,,,,,,,,,,,36.51490655,280.7844997
48.64,-257.1413155,119.8348738,1.263762851,18.89001015,2,,,,,,,,,,,,,,,,,36.51433734,281.3888691
48.672,-257.7161783,120.016792,1.263810631,18.84252029,2,,,,,,,,,,,,,,,,,36.52747677,281.9899471
48.704,-258.2897741,120.1982827,1.26389799,18.80074594,2,,,,,,,,,,,,,,,,,36.55183168,282.588244
48.736,-258.8622146,120.3793775,1.264006383,18.7625921,2,,,,,,,,,,,,,,,,,36.58221818,283.1850187
48.768,-259.4384505,120.5616458,1.264108921,18.88673309,2,,,,,,,,,,,,,,,,,36.61104609,283.7860843
48.8,-260.0196131,120.7454399,1.264174247,19.04790002,2,,,,,,,,,,,,,,,,,36.62938438,284.3937024
48.832,-260.6059806,120.9308542,1.264199442,19.21825128,2,,,,,,,,,,,,,,,,,36.63634101,285.0075503
48.864,-261.190263,121.1155772,1.26419855,19.14960755,2,,,,,,,,,,,,,,,,,36.63584922,285.6201847
48.896,-261.7726181,121.2996844,1.264222619,19.0863831,2,,,,,,,,,,,,,,,,,36.6424941,286.2298873
48.928,-262.3531601,121.4832104,1.264269587,19.02688693,2,,,,,,,,,,,,,,,,,36.65572838,286.8368487
48.96,-262.9319539,121.666175,1.264326761,18.96951011,2,,,,,,,,,,,,,,,,,36.67194536,287.4416178
48.992,-263.5092092,121.8486465,1.264382206,18.91901946,2,,,,,,,,,,,,,,,,,36.6877273,288.0448341
49.024,-264.0849169,122.0306245,1.264427491,18.86826124,2,,,,,,,,,,,,,,,,,36.70064043,288.6467985
49.056,-264.6590513,122.2121043,1.26445835,18.81668416,2,,,,,,,,,,,,,,,,,36.70943582,289.2476681
49.088,-265.2318495,122.3931658,1.264472515,18.7729317,2,,,,,,,,,,,,,,,,,36.71343451,289.8477495
49.12,-265.8032559,122.5737965,1.264469505,18.72740135,2,,,,,,,,,,,,,,,,,36.7124717,290.4470038
49.152,-266.3732171,122.7539842,1.264451297,18.6801661,2,,,,,,,,,,,,,,,,,36.70709626,291.0453036
49.184,-266.941685,122.9337175,1.264420306,18.63139209,2,,,,,,,,,,,,,,,,,36.69798878,291.6430007
49.216,-267.5137431,123.1146104,1.264369752,18.74929352,2,,,,,,,,,,,,,,,,,36.68315082,292.2453044
49.248,-268.0905762,123.2970379,1.264280359,18.90603686,2,,,,,,,,,,,,,,,,,36.6569025,292.8540869
49.28,-268.6724978,123.4811096,1.264158868,19.07315052,2,,,,,,,,,,,,,,,,,36.6211596,293.4694105
49.312,-269.2596641,123.6668739,1.264016803,19.24537396,2,,,,,,,,,,,,,,,,,36.57924828,294.0910076
49.344,-269.8521809,123.854364,1.263865418,19.42105651,2,,,,,,,,,,,,,,,,,36.53444376,294.7185712
49.376,-270.4501302,124.0436065,1.263714962,19.59942965,2,,,,,,,,,,,,,,,,,36.48975259,295.3518086
49.408,-271.0535735,124.2346215,1.2635707,19.7798215,2,,,,,,,,,,,,,,,,,36.44673289,295.9898138
49.44,-271.6546487,124.4248568,1.263451761,19.70190339,2,,,,,,,,,,,,,,,,,36.41101331,296.6242678
49.472,-272.2518549,124.6138988,1.263433964,19.57538254,2,,,,,,,,,,,,,,,,,36.40523552,297.2510018
49.504,-272.8455688,124.8018529,1.263494117,19.46108479,2,,,,,,,,,,,,,,,,,36.42267006,297.8712489
49.536,-273.4360572,124.9887961,1.263596793,19.35546478,2,,,,,,,,,,,,,,,,,36.45288167,298.4871839
49.568,-274.0298505,125.1767995,1.263696643,19.46391282,2,,,,,,,,,,,,,,,,,36.48238616,299.1068294
49.6,-274.6284035,125.3663241,1.263750219,19.62005808,2,,,,,,,,,,,,,,,,,36.49815938,299.7332022
49.632,-275.2320582,125.5574892,1.263756124,19.78752286,2,,,,,,,,,,,,,,,,,36.49970603,300.3666956
49.664,-275.8409577,125.7503392,1.263720602,19.95966877,2,,,,,,,,,,,,,,,,,36.48881368,301.007226
49.696,-276.4551797,125.9449036,1.263655519,20.13441342,2,,,,,,,,,,,,,,,,,36.46898576,301.6544381
49.728,-277.0747818,126.1412036,1.263572973,20.31106889,2,,,,,,,,,,,,,,,,,36.44382277,302.3079466
49.76,-277.6998097,126.3392549,1.263483508,20.48923943,2,,,,,,,,,,,,,,,,,36.41648466,302.9674114
49.792,-278.3303033,126.5390689,1.26339489,20.66870429,2,,,,,,,,,,,,,,,,,36.38931226,303.6325885
49.824,-278.9662897,126.7406539,1.263310083,20.8490498,2,,,,,,,,,,,,,,,,,36.3632072,304.3033967
49.856,-279.607781,126.9440147,1.263228753,21.02980692,2,,,,,,,,,,,,,,,,,36.33807486,304.9798614
49.888,-280.2547962,127.1491555,1.263156094,21.21116542,2,,,,,,,,,,,,,,,,,36.31550664,305.6618117
49.92,-280.9073537,127.3560782,1.263096888,21.39309101,2,,,,,,,,,,,,,,,,,36.29697906,306.3490913
49.952,-281.5654684,127.5647825,1.263053909,21.5754582,2,,,,,,,,,,,,,,,,,36.28336631,307.0416131
49.984,-282.2291409,127.7752661,1.263030678,21.75782385,2,,,,,,,,,,,,,,,,,36.27578219,307.739248
50.016,-282.8983728,127.9875232,1.263026603,21.94017886,2,,,,,,,,,,,,,,,,,36.27407899,308.4420175
50.048,-283.5731642,128.2015472,1.263038691,22.122478,2,,,,,,,,,,,,,,,,,36.27736537,309.1500289
50.08,-284.253512,128.4173316,1.26306324,22.30462292,2,,,,,,,,,,,,,,,,,36.28452364,309.8634119
50.112,-284.9393997,128.6348687,1.263094157,22.48619983,2,,,,,,,,,,,,,,,,,36.29368706,310.5823706
50.144,-285.6308129,128.8541516,1.263127735,22.66728469,2,,,,,,,,,,,,,,,,,36.30371342,311.3070248
50.176,-286.3277396,129.0751748,1.26316198,22.84796411,2,,,,,,,,,,,,,,,,,36.31398598,312.0374345
50.208,-287.0301689,129.2979339,1.263195672,23.02827145,2,,,,,,,,,,,,,,,,,36.32412371,312.7736325
50.24,-287.7380905,129.5224245,1.26322785,23.20823368,2,,,,,,,,,,,,,,,,,36.33382407,313.515643
50.272,-288.4514952,129.7486427,1.263257711,23.38788314,2,,,,,,,,,,,,,,,,,36.34283098,314.2634857
50.304,-289.1703745,129.9765854,1.26328481,23.56725457,2,,,,,,,,,,,,,,,,,36.35099906,315.0171682
50.336,-289.8947213,130.2062502,1.263309045,23.7463839,2,,,,,,,,,,,,,,,,,36.35829039,315.7766866
50.368,-290.6245293,130.4376349,1.263330448,23.92531002,2,,,,,,,,,,,,,,,,,36.36470901,316.5420334
50.4,-291.3597936,130.6707377,1.263349174,24.10407265,2,,,,,,,,,,,,,,,,,36.37029703,317.3131981
50.432,-292.1005103,130.9055574,1.263365564,24.28270851,2,,,,,,,,,,,,,,,,,36.37515787,318.0901641
50.464,-292.8466765,131.1420932,1.263380033,24.46125145,2,,,,,,,,,,,,,,,,,36.37941812,318.8729136
50.496,-293.5982905,131.3803445,1.263392957,24.63973312,2,,,,,,,,,,,,,,,,,36.3831941,319.6614308
50.528,-294.3553512,131.6203108,1.263404709,24.81818145,2,,,,,,,,,,,,,,,,,36.38660159,320.4557012
50.56,-295.1178582,131.8619922,1.263415702,24.99661864,2,,,,,,,,,,,,,,,,,36.38977048,321.2557092
50.592,-295.8858119,132.1053886,1.263426261,25.17506337,2,,,,,,,,,,,,,,,,,36.39280414,322.0614434
50.624,-296.6592129,132.3505001,1.263436632,25.35353085,2,,,,,,,,,,,,,,,,,36.39578088,322.8728954
50.656,-297.4380622,132.597327,1.263447058,25.5320315,2,,,,,,,,,,,,,,,,,36.39877906,323.6900574
50.688,-298.2223612,132.8458696,1.263457718,25.71057228,2,,,,,,,,,,,,,,,,,36.40185648,324.5129243
50.72,-299.0121112,133.0961282,1.263468711,25.88915739,2,,,,,,,,,,,,,,,,,36.40504684,325.3414936
50.752,-299.8073137,133.3481032,1.263480107,26.06778853,2,,,,,,,,,,,,,,,,,36.40837287,326.1757645
50.784,-300.6079699,133.6017949,1.263491955,26.24646469,2,,,,,,,,,,,,,,,,,36.41185275,327.0149595
50.816,-301.4060881,133.8546356,1.263525358,26.16282275,2,,,,,,,,,,,,,,,,,36.42237402,327.8505473
50.848,-302.2000379,134.1061606,1.263671145,26.02623469,2,,,,,,,,,,,,,,,,,36.46988772,328.6776538
50.88,-302.9900762,134.3564147,1.263869381,25.89772165,2,,,,,,,,,,,,,,,,,36.5348918,329.4987249
50.912,-303.7763445,134.6054374,1.26406856,25.77379251,2,,,,,,,,,,,,,,,,,36.60049867,330.3158072
50.944,-304.5590979,134.8533088,1.264242093,25.65821294,2,,,,,,,,,,,,,,,,,36.65790571,331.1301244
50.976,-305.3383249,135.1000286,1.264375814,25.54228657,2,,,,,,,,,,,,,,,,,36.70234963,331.9428202
51.008,-306.1205504,135.3476749,1.264454458,25.64034783,2,,,,,,,,,,,,,,,,,36.72866783,332.7608295
51.04,-306.9072653,135.5967285,1.264465488,25.7873666,2,,,,,,,,,,,,,,,,,36.73255295,333.5860818
51.072,-307.6988991,135.8473217,1.264407828,25.94844045,2,,,,,,,,,,,,,,,,,36.71347511,334.4190468
51.104,-308.4956251,136.0995192,1.264299786,26.11529075,2,,,,,,,,,,,,,,,,,36.67740746,335.2592242
51.136,-309.2975471,136.3533668,1.264169106,26.2856616,2,,,,,,,,,,,,,,,,,36.63355702,336.104919
51.168,-310.0966597,136.606328,1.264057512,26.19359195,2,,,,,,,,,,,,,,,,,36.59591881,336.9467867
51.2,-310.8911347,136.8578324,1.264014208,26.0416742,2,,,,,,,,,,,,,,,,,36.58116709,337.7812278
51.232,-311.6805138,137.1077231,1.264037523,25.87463913,2,,,,,,,,,,,,,,,,,36.58889655,338.6078601
51.264,-312.4647245,137.3559661,1.264102413,25.70511753,2,,,,,,,,,,,,,,,,,36.6107635,339.4275734
51.296,-313.2441844,137.6026856,1.264183568,25.54921568,2,,,,,,,,,,,,,,,,,36.63825115,340.2417366
51.328,-314.0193223,137.8480132,1.264260041,25.4073206,2,,,,,,,,,,,,,,,,,36.6642517,341.0515185
51.36,-314.7900088,138.0919111,1.264320398,25.26121786,2,,,,,,,,,,,,,,,,,36.68484839,341.8572424
51.392,-315.5564745,138.3344593,1.264361525,25.12274037,2,,,,,,,,,,,,,,,,,36.69894082,342.6592475
51.424,-316.318739,138.5756685,1.264382539,24.98494169,2,,,,,,,,,,,,,,,,,36.70618363,343.4575881
51.456,-317.0768112,138.8155475,1.26438546,24.84749491,2,,,,,,,,,,,,,,,,,36.7072289,344.2522369
51.488,-317.8310716,139.054223,1.264373258,24.72257823,2,,,,,,,,,,,,,,,,,36.70306389,345.0434465
51.52,-318.5815053,139.2916933,1.264348093,24.59720039,2,,,,,,,,,,,,,,,,,36.69440303,345.8309976
51.552,-319.3267987,139.5275442,1.264316093,24.4287881,2,,,,,,,,,,,,,,,,,36.68334078,346.6133842
51.584,-320.0666546,139.7616855,1.264286234,24.25066061,2,,,,,,,,,,,,,,,,,36.6729828,347.3899847
51.616,-320.8010028,139.9940953,1.264260114,24.07024299,2,,,,,,,,,,,,,,,,,36.66389109,348.1606714
51.648,-321.5298248,140.2247666,1.264236346,23.88920416,2,,,,,,,,,,,,,,,,,36.65558983,348.9256946
51.68,-322.2553919,140.4544175,1.264207142,23.78261049,2,,,,,,,,,,,,,,,,,36.64536142,349.6875036
51.712,-322.9776746,140.6830371,1.26416581,23.6750294,2,,,,,,,,,,,,,,,,,36.63084721,350.4463354
51.744,-323.696865,140.9106877,1.264116994,23.57376406,2,,,,,,,,,,,,,,,,,36.61365204,351.2022024
51.776,-324.4129747,141.1373721,1.264064966,23.4728692,2,,,,,,,,,,,,,,,,,36.59526226,351.954988
51.808,-325.1263168,141.3631892,1.264013534,23.38223504,2,,,,,,,,,,,,,,,,,36.57701315,352.7048499
51.84,-325.8368916,141.5881376,1.263964258,23.29159888,2,,,,,,,,,,,,,,,,,36.55945668,353.4517366
51.872,-326.5447614,141.8122355,1.263919075,23.20298335,2,,,,,,,,,,,,,,,,,36.54328225,354.1956427
51.904,-327.2500003,142.0355044,1.263878776,23.1167848,2,,,,,,,,,,,,,,,,,36.52877867,354.936618
51.936,-327.9526922,142.2579701,1.263843655,23.03332517,2,,,,,,,,,,,,,,,,,36.51606099,355.6747583
51.968,-328.6531161,142.4797203,1.263813287,22.95900987,2,,,,,,,,,,,,,,,,,36.50498812,356.4103395
52,-329.3512121,142.7007352,1.263786387,22.882718,2,,,,,,,,,,,,,,,,,36.49511134,357.1433703
52.032,-330.0471718,142.921076,1.263763039,22.81271272,2,,,,,,,,,,,,,,,,,36.48646978,357.8740389
52.064,-330.7410841,143.1407718,1.263742193,22.74563251,2,,,,,,,,,,,,,,,,,36.47869457,358.6024778
52.096,-331.4330367,143.3598518,1.263723233,22.68143898,2,,,,,,,,,,,,,,,,,36.47157245,359.329326
52.128,-332.1285702,143.5800788,1.2636982,22.79894451,2,,,,,,,,,,,,,,,,,36.46224694,360.059621
52.16,-332.8221423,143.7996798,1.263651072,22.73460592,2,,,,,,,,,,,,,,,,,36.44491127,360.7886855
52.192,-333.5138891,144.0187162,1.263614837,22.67489535,2,,,,,,,,,,,,,,,,,36.43145792,361.5154503
52.224,-334.2039273,144.2372248,1.263592594,22.61901724,2,,,,,,,,,,,,,,,,,36.42303336,362.2399248
52.256,-334.8923691,144.4552413,1.263580514,22.56681081,2,,,,,,,,,,,,,,,,,36.41827786,362.9623723
52.288,-335.5793755,144.6728182,1.26357427,22.51990256,2,,,,,,,,,,,,,,,,,36.41564241,363.6831125
52.32,-336.2650238,144.8899812,1.263570126,22.47553738,2,,,,,,,,,,,,,,,,,36.41377942,364.4028456
52.352,-336.9543678,145.1083486,1.263559219,22.59700495,2,,,,,,,,,,,,,,,,,36.40947174,365.1262063
52.384,-337.6422238,145.3262439,1.263524077,22.54821668,2,,,,,,,,,,,,,,,,,36.39628328,365.8489074
52.416,-338.3286586,145.5437148,1.263496446,22.50187344,2,,,,,,,,,,,,,,,,,36.38582283,366.5698592
52.448,-339.0137673,145.7607916,1.263480259,22.45864808,2,,,,,,,,,,,,,,,,,36.37955013,367.2890159
52.48,-339.6976248,145.9774971,1.263471665,22.41786786,2,,,,,,,,,,,,,,,,,36.37607286,368.0066048
52.512,-340.380385,146.1938813,1.263466468,22.38214921,2,,,,,,,,,,,,,,,,,36.37386088,368.7229303
52.544,-341.0620877,146.4099572,1.263461412,22.34773543,2,,,,,,,,,,,,,,,,,36.37172008,369.4381523
52.576,-341.7427633,146.6257341,1.263454637,22.31431533,2,,,,,,,,,,,,,,,,,36.3689614,370.15237
52.608,-342.4224343,146.8412197,1.263445098,22.28163864,2,,,,,,,,,,,,,,,,,36.36519413,370.8656457
52.64,-343.1011218,147.0564224,1.263432791,22.24966836,2,,,,,,,,,,,,,,,,,36.36041305,371.5784577
52.672,-343.7835664,147.2728568,1.263408072,22.37322529,2,,,,,,,,,,,,,,,,,36.35103166,372.2957823
52.704,-344.4707995,147.4908699,1.263369874,22.53078095,2,,,,,,,,,,,,,,,,,36.33664354,373.0186681
52.736,-345.163168,147.7105515,1.263316516,22.69952131,2,,,,,,,,,,,,,,,,,36.31657116,373.7468196
